X,Y,OBJECTID,FIRE_INVESTIGATION_ID,FIRE_INCIDENT_NUMBER,ADDRESS,FIRE_INCIDENT_DATE,INVESTIGATION_DATE,CASE_TYPE,OBJECT_BURNED,DETERMINATION,HAS_INJURIES,HAS_FATALITIES,HAS_EXPOSURES,STATUS_LAST_UPDATED_DATE,COUNCIL_DISTRICT,NEIGHBORHOOD,CITY,ZIP_CODE,STREET_NUMBER,STREET_PREFIX,STREET_NAME,STREET_TYPE,PARCEL_ID,ADDRESS_ID,LONGITUDE,LATITUDE
-82.9658777510588,42.410167268727,203,6ee3d24e-9e8e-4066-9066-54a10ba614f2,21-0042838,14930 Elmdale Street,2021/10/22,2021/10/24,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/22,,,Detroit,48213,,,,,21007109.,,-82.9658777510588,42.410167268727
-83.1218948546143,42.3075498207132,204,a6540292-e56a-4625-a0ac-8c4f4e4db0bf,21-0042783,7735 Lane Street,2021/10/21,2021/10/30,Investigation,School,Assessment,,,False,2021/10/22,,,Detroit,48209,,,,,20004995.,,-83.1218948546143,42.3075498207132
-83.1767616220808,42.4031607073857,205,0f7c3684-397c-44c8-9e4d-f9a1ed927921,21-0042667,15362 Snowden Street,2021/10/21,2021/10/24,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/21,,,Detroit,48227,,,,,22027758.,,-83.1767616220808,42.4031607073857
-83.2025096416603,42.3713251933726,206,a30ef7d6-8e5d-405e-a9d4-76c33596cbe6,21-0042685,11379 Rutherford Street,2021/10/21,2021/11/04,Investigation,Vehicle,Incendiary,,,False,2021/10/22,,,Detroit,48227,,,,,22056676.,,-83.2025096416603,42.3713251933726
-83.1208891293033,42.3491650310882,207,027a45e3-7ec4-49dd-9cac-e5bfbdeaa761,21-0042816,6102 Ironwood Street,2021/10/21,2021/10/24,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/22,,,Detroit,48210,,,,,16011692.,,-83.1208891293033,42.3491650310882
-83.1585609765171,42.4337994535193,208,3f32f749-776b-48b3-9144-e30dd9d7e11c,21-0042802,19340 Indiana Street,2021/10/21,2021/10/22,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/22,,,Detroit,48221,,,,,16035784.,,-83.1585609765171,42.4337994535193
,,209,9e6010ef-b7d2-4b6c-9f65-a1b66f3bc2e4,21-0042715,Braile St & Lyndon St,2021/10/21,,Investigation,Vehicle,,,,False,2021/10/22,,,Detroit,48223,,,,,,,,
-83.2325523312182,42.3419093018149,210,848ec935-fa0d-4492-8ea7-42f7cbb7e4cf,21-0042666,6866 Auburn Street,2021/10/21,,Investigation,Vehicle,,,,False,2021/10/21,,,Detroit,48228,,,,,22092161.,,-83.2325523312182,42.3419093018149
-82.9744437325054,42.4485573841582,211,3a4d6ada-a933-41f4-82fe-f7a6dff0b893,21-0042656,14464 Carlisle Street,2021/10/21,2021/10/26,Investigation,Garage,Assessment,,,False,2021/10/21,,,Detroit,48205,,,,,21027502.,,-82.9744437325054,42.4485573841582
-83.1218948546143,42.3075498207132,212,5ee0241c-fe78-426d-9546-0991eed0a7bf,21-0042779,7735 Lane Street,2021/10/21,2021/10/30,Investigation,School,Assessment,,,False,2021/10/22,,,Detroit,48209,,,,,20004995.,,-83.1218948546143,42.3075498207132
-83.2126496944768,42.4314403160624,213,61bc1a68-d802-4fda-8bf9-aef09bfe1e25,21-0042784,19180 Gilchrist Street,2021/10/21,2021/10/21,Investigation,Occupied Dwelling,Incendiary,,,False,2021/10/22,,,Detroit,48235,,,,,22065512.,,-83.2126496944768,42.4314403160624
-82.9779823468917,42.4032961317476,214,b6fd472e-27d8-47a0-aa9a-3f3a9198ac03,21-0042496,12605 Camden Avenue,2021/10/20,2021/10/20,Investigation,Occupied Dwelling,Incendiary,,,False,2021/10/20,,,Detroit,48213,,,,,21005908.,,-82.9779823468917,42.4032961317476
-83.2131680788003,42.4306569386262,215,7620f72e-2290-41fd-b56a-1de77aac5d9b,21-0042602,19131 Gilchrist Street,2021/10/20,2021/10/20,Investigation,Vacant Dwelling,Incendiary,,,False,2021/10/26,,,Detroit,48235,,,,,22065738.001,,-83.2131680788003,42.4306569386262
-83.2057790892995,42.3593344638992,216,1539fd4a-3a41-4263-8f92-4459fa197a20,21-0042561,8889 Mettetal Street,2021/10/20,2021/10/20,Investigation,Vacant Dwelling,Incendiary,,,False,2021/11/12,,,Detroit,48228,,,,,22060762.,,-83.2057790892995,42.3593344638992
-83.1906084294486,42.3692353480587,217,a41a235a-58aa-41da-ba12-eb51335b6575,21-0042508,9982 Terry Street,2021/10/20,2021/10/24,Investigation,Vacant Dwelling,Incendiary,,,False,2021/10/21,,,Detroit,48227,,,,,22042857.,,-83.1906084294486,42.3692353480587
-83.2027846406848,42.3606125209228,218,c2f2309f-6489-4cd4-bf85-95fe126cba61,21-0042576,9101 Rutherford Street,2021/10/20,2021/10/20,Investigation,Vacant Dwelling,Incendiary,,,False,2021/10/21,,,Detroit,48228,,,,,22056730.014L,,-83.2027846406848,42.3606125209228
-83.2043938226269,42.3859360897294,219,dc9bcf11-0ab2-4c3c-8efa-0b826f25e976,21-0042498,13583 Mansfield Street,2021/10/20,,Investigation,Vehicle,,,,False,2021/10/20,,,Detroit,48227,,,,,22057844.,,-83.2043938226269,42.3859360897294
-83.2032235128626,42.3608767905353,220,4ddf8bcc-639f-457e-aac5-e9720ece69de,21-0042567,9118 Mansfield Street,2021/10/20,2021/10/20,Investigation,Vacant Dwelling,Incendiary,,,False,2021/11/12,,,Detroit,48228,,,,,22057011.002,,-83.2032235128626,42.3608767905353
-82.9658777510588,42.410167268727,221,0d1ef33c-b036-418a-be88-4da712603fd5,21-0042500,14930 Elmdale Street,2021/10/20,2021/10/29,Investigation,Vacant Dwelling,Assessment,,,False,2021/10/20,,,Detroit,48213,,,,,21007109.,,-82.9658777510588,42.410167268727
-83.0603510523306,42.33332696398,222,f3507c53-c646-40f3-b28e-1563156c35a3,21-0042534,1777 3rd Avenue,2021/10/20,2021/11/01,Investigation,Vehicle,Accidental,,,False,2021/11/04,,,Detroit,48226,,,,,04004075-143B,,-83.0603510523306,42.33332696398
-83.2397740578527,42.4305374414824,223,010014f5-3581-48fd-bad0-299f971284b2,21-0042495,19101 Evergreen Road,2021/10/20,2021/10/25,Investigation,Occupied Dwelling,Incendiary,,,False,2022/02/23,,,Detroit,48219,,,,,22016922.003L,,-83.2397740578527,42.4305374414824
-83.1675798415306,42.4141576859376,224,7117e790-4fee-44c6-9074-cbae02e2e2b2,21-0042509,16670 Monte Vista Street,2021/10/20,2021/10/20,Investigation,Occupied Dwelling,Incendiary,,,False,2021/10/20,,,Detroit,48221,,,,,16044693.,,-83.1675798415306,42.4141576859376
-82.9398482320764,42.4295824790925,225,b82f7e4c-d9ca-4876-8e00-81acbdff2e82,21-0042283,19723 Moross Road,2021/10/19,2021/10/23,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/19,,,Detroit,48224,,,,,21079232-3,,-82.9398482320764,42.4295824790925
,,226,9ac5e3ea-0572-4f7a-9799-bb1fa2b5f47a,21-0042377,19899 Hoover Street,2021/10/19,,Investigation,Vehicle,,,,False,2021/10/20,,,Detroit,48205,,,,,,,,
-83.2756389070452,42.4280414647292,227,b86d3451-d690-4617-bba8-99d4ad8e01a7,21-0042282,18997 Riverview Street,2021/10/19,,Investigation,Vehicle,,,,False,2021/10/19,,,Detroit,48219,,,,,22121942.,,-83.2756389070452,42.4280414647292
-82.9704409080849,42.4160632572321,228,4e405418-96f1-4986-9a42-ed9886be60d2,21-0042355,14445 Rosemary Street,2021/10/19,2021/10/26,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/20,,,Detroit,48213,,,,,21009804.,,-82.9704409080849,42.4160632572321
-83.1166921760269,42.3647474760487,229,778cd613-0b7a-42a9-9224-41c51186cfae,21-0042378,3822 Pingree Street,2021/10/19,2021/10/19,Investigation,Vehicle,Undetermined,,,False,2021/10/20,,,Detroit,48206,,,,,14003042.,,-83.1166921760269,42.3647474760487
-82.933727684,42.4048086049434,230,55def109-fa42-48ce-b715-79049f49dc94,21-0042450,16745 East Warren Avenue,2021/10/19,2021/10/30,Investigation,Vacant Commercial,Assessment,,,False,2021/10/20,,,Detroit,48224,,,,,21002912-7,,-82.933727684,42.4048086049434
-83.2268249441842,42.4311002716529,231,6266b6e0-b611-426c-9ba8-fcf60e2694f1,21-0042291,19177 Avon Avenue,2021/10/19,2021/10/19,Investigation,Vacant Dwelling,Incendiary,,,False,2021/10/19,,,Detroit,48219,,,,,22081681.,,-83.2268249441842,42.4311002716529
-82.955665360195,42.3661936565278,232,d7c62859-3cda-4f74-b155-85d115db47e3,21-0042198,769 Navahoe Street,2021/10/18,2021/10/23,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/19,,,Detroit,48215,,,,,21046693.,,-82.955665360195,42.3661936565278
,,233,5aa5f10e-ef41-42cb-a287-89932e4d1ef6,21-0042094,Cambridge Ave & Woodingham Dr,2021/10/18,,Investigation,Vehicle,,,,False,2021/10/18,,,Detroit,48221,,,,,,,,
-83.0538639183197,42.4385142952558,234,2d2ac12a-8c08-495f-a726-2b552144103b,21-0042075,19612 Fenelon Street,2021/10/17,2021/10/18,Investigation,Occupied Dwelling,Accidental,,,False,2021/10/25,,,Detroit,48234,,,,,13017052.,,-83.0538639183197,42.4385142952558
-83.1230819304203,42.3555504173878,235,5eb860b4-6f60-475e-b319-3d87f39df9df,21-0041931,5091 Pacific Avenue,2021/10/17,2021/10/30,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/17,,,Detroit,48204,,,,,16002518.,,-83.1230819304203,42.3555504173878
-83.1140060477744,42.3771414816771,236,a99d99e0-4b6a-4186-abce-7e4fc22a58c1,21-0041952,2725 West Boston Boulevard,2021/10/17,2021/10/23,Investigation,Vehicle,Incendiary,,,False,2021/10/17,,,Detroit,48206,,,,,10002790.,,-83.1140060477744,42.3771414816771
-83.0054538178111,42.3682293763041,237,545842b7-ac45-444f-bb02-533dfc3a8c82,21-0042039,3656 Parker Street,2021/10/17,2021/11/04,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/18,,,Detroit,48214,,,,,17008830.,,-83.0054538178111,42.3682293763041
-82.988529025322,42.425757662336,238,67ed63e2-d9cd-4efc-b2d8-675cabaf4454,21-0041914,13231 East McNichols Road,2021/10/16,2021/10/18,Investigation,Occupied Dwelling,Incendiary,,,False,2021/10/17,,,Detroit,48205,,,,,21020292-4,,-82.988529025322,42.425757662336
-83.1100722921194,42.4307354240005,239,f18a5319-1a56-4415-ac47-52b84cb44c46,21-0041801,550 West Hollywood Avenue,2021/10/16,2021/10/18,Investigation,Vacant Dwelling,Assessment,,,False,2021/10/16,,,Detroit,48203,,,,,01006718.,,-83.1100722921194,42.4307354240005
-82.933727684,42.4048086049434,240,d7753e44-cc8f-40ef-a68b-3a02409dfd1b,21-0041856,16745 East Warren Avenue,2021/10/16,2021/10/19,Investigation,Vacant Commercial,Incendiary,,,False,2021/10/17,,,Detroit,48224,,,,,21002912-7,,-82.933727684,42.4048086049434
-83.121821929445,42.3313496236299,241,4d0d41ad-4bb8-44df-96d3-94e5d9f75935,21-0041898,6362 Michigan Avenue,2021/10/16,2021/10/30,Investigation,Vacant Commercial,Assessment,,,False,2021/10/17,,,Detroit,48210,,,,,18002463-4,,-83.121821929445,42.3313496236299
-82.9319709145265,42.4056413126156,242,6a2ac3af-b9d2-4c28-ad63-f34916b75e14,21-0041862,16915 East Warren Avenue,2021/10/16,2021/10/30,Investigation,Vacant Commercial,Incendiary,,,False,2021/10/17,,,Detroit,48224,,,,,21002926-7,,-82.9319709145265,42.4056413126156
-83.1102655445354,42.3697417468293,243,1418ec69-28ea-4305-bb24-c01613c12fc6,21-0041853,2916 Gladstone Street,2021/10/16,2021/10/23,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/17,,,Detroit,48206,,,,,12002399.,,-83.1102655445354,42.3697417468293
-83.1062908765754,42.3110693057862,244,426be205-a243-4414-a13f-88da2945bd7a,21-0041613,1242 Livernois,2021/10/15,2021/10/19,Investigation,Vehicle,Incendiary,,,False,2021/10/15,,,Detroit,48209,,,,,16016982.,,-83.1062908765754,42.3110693057862
-83.1060922529323,42.4362378326678,245,329c4434-0758-4373-9491-4d16dcca3002,21-0041623,19440 Danbury Street,2021/10/15,2021/10/28,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/15,,,Highland Park,48203,,,,,01009166.,,-83.1060922529323,42.4362378326678
-82.9612946548503,42.377173060969,246,fed044a6-38df-43a3-b29c-aee47e2f13a7,21-0041624,2571 Algonquin Street,2021/10/15,2021/10/29,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/15,,,Detroit,48215,,,,,21047124.,,-82.9612946548503,42.377173060969
-82.9849135820078,42.3668977295576,247,4fa7da83-7e54-4f94-96f8-9ca081719bab,21-0041740,2257 Hurlbut Street,2021/10/15,2021/10/16,Investigation,Vehicle,Undetermined,,,False,2021/10/16,,,Detroit,48214,,,,,19004849.,,-82.9849135820078,42.3668977295576
-83.1954276444631,42.368025308172,248,e928d50a-d51e-4f7d-9496-161f128a49a0,21-0041616,9903 Whitcomb,2021/10/15,,Investigation,Vehicle,,,,False,2021/10/15,,,Detroit,48227,,,,,22048193.,,-83.1954276444631,42.368025308172
-83.2329800096466,42.3391051832496,249,a26d6dda-f5a5-4f2c-86d1-c86801ebd710,21-0041693,6527 Auburn Street,2021/10/15,,Investigation,Vehicle,,,,False,2021/10/16,,,Detroit,48228,,,,,22093011.,,-83.2329800096466,42.3391051832496
-82.9987082419543,42.4318309599816,250,18cc5710-8b47-40b5-8acb-45e104b5e14b,21-0041643,18655 Strasburg Street,2021/10/15,2021/10/16,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/16,,,Detroit,48205,,,,,21034445.,,-82.9987082419543,42.4318309599816
-83.0909058075653,42.3842753835663,251,75707866-7b89-4975-b905-ecd42b59d96f,21-0041579,820 West Chicago Boulevard,2021/10/14,,Investigation,Vehicle,,,,False,2021/10/15,,,Detroit,48206,,,,,04002722.,,-83.0909058075653,42.3842753835663
-82.9954598269099,42.4424600218464,252,2e266c33-7b14-4b57-a263-d618990494a6,21-0041467,19919 Waltham Street,2021/10/14,2021/10/14,Investigation,Vacant Dwelling,Incendiary,,,False,2021/10/14,,,Detroit,48205,,,,,21032820.,,-82.9954598269099,42.4424600218464
-83.1093798795779,42.4179977187368,253,d7095d93-74c5-4ace-852d-4f97b47a85dd,21-0041544,410 West McNichols Road,2021/10/14,2021/10/15,Investigation,Vehicle,Undetermined,,,False,2021/10/15,,,Detroit,48203,,,,,02002666.,,-83.1093798795779,42.4179977187368
,,254,c68c746c-0609-440d-bdd6-56b053b664b5,21-0041500,Tireman Ave & Longacre Ave,2021/10/14,,Investigation,Vehicle,,,,False,2021/10/15,,,Detroit,48228,,,,,,,,
-83.1100722921194,42.4307354240005,255,9e5f853d-9ec7-4e63-9399-5c3967c6b428,21-0041468,550 West Hollywood Avenue,2021/10/14,2021/10/14,Investigation,Vacant Dwelling,Incendiary,,,False,2021/10/14,,,Detroit,48203,,,,,01006718.,,-83.1100722921194,42.4307354240005
,,256,525213a3-6206-4ca5-9c0b-facda387314d,21-0041465,21348 Pickford Street,2021/10/14,,Investigation,Vehicle,,,,False,2021/10/14,,,Detroit,48219,,,,,,,,
,,257,f2013f1d-f68a-4626-965f-0028aeeb87d1,21-0037771,5065 John E Hunter Street,2021/09/22,2021/09/22,Investigation,Vacant Dwelling,Assessment,,,False,2021/09/22,,,Detroit,48210,,,,,,,,
-82.994368078349,42.4198188935339,258,7c714804-fda4-4daa-ba0e-c2f5b601b621,21-0041375,12400 Nashville Street,2021/10/13,2021/11/04,Investigation,School,Incendiary,,,False,2021/10/14,,,Detroit,48205,,,,,21034091.,,-82.994368078349,42.4198188935339
-83.1568990826796,42.3568237483598,259,2d004549-8f64-43a4-8356-d9a80ccf02a4,,8511 Kentucky Street,2021/10/13,,Investigation,Vehicle,,,,False,2021/10/14,,,Detroit,48204,,,,,18015775.,,-83.1568990826796,42.3568237483598
-83.2287344667899,42.4304105558114,260,5f81ee5f-2504-435d-b942-f431ffc4a0a4,21-0041274,19128 Sunderland Road,2021/10/13,2021/10/13,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/13,,,Detroit,48219,,,,,22084836-7,,-83.2287344667899,42.4304105558114
-83.2224605111862,42.4141435865094,261,f6c0fae9-816b-4128-a4a1-050d5eb51507,21-0041386,16828 Glastonbury Road,2021/10/13,2021/10/14,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/14,,,Detroit,48219,,,,,22082085.,,-83.2224605111862,42.4141435865094
-83.0114759789749,42.3810882867168,262,ab6c7420-ecf2-46ef-aa15-57960fc17d0d,21-0041422,5393 Iroquois Avenue,2021/10/13,2021/10/23,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/14,,,Detroit,48213,,,,,17007367.,,-83.0114759789749,42.3810882867168
-82.9893186009617,42.4235617830727,263,ee012aa9-9bfa-4411-a1d7-d9a87760d4d9,21-0041272,12544 Fairport Street,2021/10/13,2021/10/26,Investigation,Vacant Dwelling,Assessment,,,False,2021/10/13,,,Detroit,48205,,,,,21031073.,,-82.9893186009617,42.4235617830727
-83.1123711861752,42.3609283524181,264,ced53334-df8f-4869-b55f-4af16b37c51a,21-0041280,3736 Columbus Street,2021/10/13,2021/10/30,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/13,,,Detroit,48206,,,,,14002594.,,-83.1123711861752,42.3609283524181
-82.9492778239806,42.4311303323842,265,7c6a4aaf-6d0f-4698-aaa5-89f7fb833d82,21-0041291,12485 Whitehill Street,2021/10/13,2021/10/14,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/13,,,Detroit,48224,,,,,21058255.002,,-82.9492778239806,42.4311303323842
-82.9446885664665,42.4297627618337,266,e207e5ba-dfb4-48ea-99ea-c6c2149709e2,21-0041276,11991 Lakepointe Street,2021/10/13,2021/10/14,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/13,,,Detroit,48224,,,,,21064892.,,-82.9446885664665,42.4297627618337
,,267,050aa0b5-173b-49a2-b43d-c18d5db78e74,21-004131,E Parkhurst Pl & Brush St,2021/10/13,,Investigation,Vehicle,,,,False,2021/10/14,,,Detroit,48203,,,,,,,,
-83.1329037779526,42.3995440863002,268,c1c1b147-78a1-44d9-ba6a-b3b7d4aeb3df,21-0041211,14838 Muirland Street,2021/10/12,2021/10/14,Investigation,Occupied Dwelling,Incendiary,,,False,2024/04/17,,,Detroit,48238,,,,,12011636.,,-83.1329037779526,42.3995440863002
-82.961099970914,42.3972418502999,269,3d6707cb-1d3a-40ab-9dd1-2a319cfee680,21-0041175,5228 Lakewood Street,2021/10/12,2021/10/13,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/13,,,Detroit,48213,,,,,21054681.,,-82.961099970914,42.3972418502999
,,270,6c689147-53e2-40e6-8f40-ebfddb007931,21-0041003,16219 Ilene Street,2021/10/11,2021/10/14,Investigation,Garage,Assessment,,,False,2021/10/12,,,Detroit,48221,,,,,,,,
,,271,e7b8fca1-6317-484a-9c6f-c9842dcca0b3,21-0041112,15884 Northlawn Street,2021/10/11,2021/10/13,Investigation,Vehicle,Incendiary,,,False,2021/10/12,,,Detroit,48238,,,,,,,,
-82.9931552883787,42.4469865688525,272,0c11cdee-c548-4af9-b6fd-c48ca443f410,21-0041008,20291 Westphalia Street,2021/10/11,2021/11/04,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/12,,,Detroit,48205,,,,,21031778.,,-82.9931552883787,42.4469865688525
-83.1210532362588,42.3894976539615,273,ace8fe2f-7bbd-477d-a6fe-7456c06bb9c6,21-0041053,2661 Glendale Avenue,2021/10/11,2021/10/11,Investigation,Vehicle,Incendiary,,,False,2021/10/12,,,Detroit,48238,,,,,10003961.,,-83.1210532362588,42.3894976539615
-83.08420809038,42.391061480139,274,b30b862c-364d-4c2f-ac32-b8324dca4372,21-0040948,140 Harmon Street,2021/10/11,2021/10/14,Investigation,Vacant Dwelling,Assessment,,,False,2021/10/11,,,Detroit,48202,,,,,01003367.,,-83.08420809038,42.391061480139
-83.2432947474339,42.4098843238615,275,9d1cb289-0c2b-4c31-ac22-c912f451317e,21-0040769,16515 Fielding Street,2021/10/10,2021/10/11,Investigation,Occupied Dwelling,Accidental,,,False,2021/10/12,,,Detroit,48219,,,,,22103039.,,-83.2432947474339,42.4098843238615
-83.0061186303029,42.3997763830867,276,cce0e1db-244d-4139-a5b2-062ab7a5079a,21-0040781,9723 Woodlawn Avenue,2021/10/10,2021/10/16,Investigation,Vacant Dwelling,Assessment,,,False,2021/10/10,,,Detroit,48213,,,,,19003090.,,-83.0061186303029,42.3997763830867
-82.9522916763502,42.3911942812619,277,b154ff44-7d7d-4146-a724-c39b45b19353,21-0040738,4232 Manistique Street,2021/10/10,2021/10/12,Investigation,Vacant Dwelling,Assessment,,,False,2021/10/10,,,Detroit,48215,,,,,21061193.,,-82.9522916763502,42.3911942812619
-83.2450041412718,42.4329004981102,278,1a42c4bb-1363-4871-b1b9-6c559346b12d,21-0040758,19376 Patton Street,2021/10/10,2021/10/11,Investigation,Occupied Dwelling,Accidental,,,False,2021/11/04,,,Detroit,48219,,,,,22104186.,,-83.2450041412718,42.4329004981102
-83.1728778863415,42.421217480601,279,4eed11a4-8f95-4092-85f4-477823dbe0fa,21-0040855,17561 Steel Street,2021/10/10,2021/10/10,Investigation,Other/Non-Structure,Incendiary,,,False,2022/02/23,,,Detroit,48235,,,,,22022794.,,-83.1728778863415,42.421217480601
-83.1669315707554,42.3646325752405,280,2c633a83-0bb8-487b-a4c8-a573fb18210f,21-0040900,9353 Manor,2021/10/10,2021/10/11,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/11,,,Detroit,48204,,,,,18018394.,,-83.1669315707554,42.3646325752405
-83.1802868167471,42.4162115490521,281,1fbe7b99-1e7b-4e14-b52b-fa67b0238dff,21-0040789,13601 West McNichols Road,2021/10/10,2021/10/10,Investigation,Occupied Commercial,Incendiary,,,False,2024/04/26,,,Detroit,48235,,,,,22012785-91,,-83.1802868167471,42.4162115490521
-83.2066168162229,42.4036340866398,282,4457c212-58c7-4833-b648-bdb3e8c56301,21-0040726,15423 Saint Marys Street,2021/10/09,2021/10/12,Investigation,Vehicle,Assessment,,,False,2021/10/10,,,Detroit,48227,,,,,22059074.,,-83.2066168162229,42.4036340866398
-83.1799920564548,42.4095879493469,283,eb6d1b4c-6f67-4118-8366-cd32188419f5,21-0040634,16101 Schaefer Highway,2021/10/09,,Investigation,Vehicle,,,,False,2021/10/10,,,Detroit,48235,,,,,22012336-40,,-83.1799920564548,42.4095879493469
-82.9749360663752,42.431562550685,284,17941ef6-f0f1-48d7-9d83-ff296be2a680,21-0040583,14409 Linnhurst Street,2021/10/09,2021/10/09,Investigation,Occupied Dwelling,Accidental,,,False,2021/10/11,,,Detroit,48205,,,,,21018547.,,-82.9749360663752,42.431562550685
-83.0187227724739,42.4002156186757,285,e5d55a2a-4167-4624-a25e-4f9e8afa6731,21-0040605,8223 Traverse Street,2021/10/09,,Investigation,Vehicle,,,,False,2021/10/09,,,Detroit,48213,,,,,17002088.,,-83.0187227724739,42.4002156186757
,,286,598727de-87d2-4bf9-ab4c-6222dad4ba8e,21-0040609,Dresden St & Minden Ave,2021/10/09,,Investigation,Vehicle,,,,False,2021/10/09,,,Detroit,48205,,,,,,,,
-83.2074127387264,42.3983201117764,287,84142a39-6cfb-4efb-9d4e-c1d88e2eb736,21-0040730,14830 Mettetal Street,2021/10/09,2021/10/12,Investigation,Vehicle,Undetermined,,,False,2021/10/10,,,Detroit,48227,,,,,22059939.,,-83.2074127387264,42.3983201117764
,,288,4cfa2989-dfe0-44bd-9e01-9692d9e14fbf,21-0040621,Park Dr & Glenfield Ave,2021/10/09,,Investigation,Vehicle,,,,False,2021/10/10,,,Detroit,48213,,,,,,,,
-83.196477998586,42.3853108942467,289,aa2d6c55-73c1-487e-ad38-0db9c377f29b,21-0040612,13302 Prest Street,2021/10/09,2021/10/09,Investigation,Occupied Dwelling,Incendiary,,,False,2021/10/09,,,Detroit,48227,,,,,22048560.,,-83.196477998586,42.3853108942467
-83.176904665405,42.4069320438165,290,f09be9e1-6aaf-42a3-8407-343e7b391d08,21-0040593,15770 Snowden Street,2021/10/09,2021/10/09,Investigation,Occupied Dwelling,Incendiary,,,False,2021/10/09,,,Detroit,48227,,,,,22027795.,,-83.176904665405,42.4069320438165
-82.9366920800576,42.3978219969584,291,76637df3-4116-41fb-82a3-45190e4c740d,21-0040719,4316 3 Mile Drive,2021/10/09,2021/10/13,Investigation,Occupied Dwelling,Accidental,,,False,2021/10/14,,,Detroit,48224,,,,,21071122.,,-82.9366920800576,42.3978219969584
-83.1776540825693,42.436381561275,292,52076e0d-5d6b-4445-8c97-55ee1daf2c5d,21-0040668,19505 Littlefield Street,2021/10/09,2021/10/10,Investigation,Occupied Dwelling,Accidental,,,False,2021/10/11,,,Detroit,48235,,,,,22027081.,,-83.1776540825693,42.436381561275
,,293,6340a592-deee-4c7a-bee2-b13797aa0d90,21-0040603,Grand St & Petoskey Ave,2021/10/09,,Investigation,Vehicle,,,,False,2021/10/09,,,Detroit,48238,,,,,,,,
-83.1919084288837,42.3958420937898,294,437e1034-cc0d-4dea-af23-3689f78576c0,21-0040610,14595 Terry Street,2021/10/09,2021/10/09,Investigation,Vehicle,Incendiary,,,False,2021/10/09,,,Detroit,48227,,,,,22043058.,,-83.1919084288837,42.3958420937898
-83.2357854089257,42.368008761372,295,9e95a657-0b41-4ee6-8acf-17e711d0e8d8,21-0040465,9954 Evergreen Road,2021/10/08,2021/10/08,Investigation,Vehicle,Undetermined,,,False,2021/10/08,,,Detroit,48228,,,,,22095381-2,,-83.2357854089257,42.368008761372
-83.0671558343871,42.4252628115188,296,7dabaf35-79db-416e-83c8-32f46c87963f,21-0040457,3641 Milo Street,2021/10/08,,Investigation,Vehicle,,,,False,2021/10/09,,,Detroit,48212,,,,,13007850.,,-83.0671558343871,42.4252628115188
,,297,108f5b0a-a31e-4d5c-97c3-f0c39974e9a4,21-0040510,Alter Rd & Mack Ave,2021/10/08,,Investigation,Vehicle,,,,False,2021/10/09,,,Detroit,48215,,,,,,,,
-83.0639691091699,42.4345793183026,298,77acc027-3859-4805-99aa-0c178748578a,21-0040450,19200 Binder Street,2021/10/08,2021/10/08,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/08,,,Detroit,48234,,,,,13021169-70,,-83.0639691091699,42.4345793183026
-82.9766267987128,42.4341481928915,299,b32b837c-56d7-4d60-b0ee-6693ed97e108,21-0040569,14230 Fordham Street,2021/10/08,2021/10/13,Investigation,Vacant Dwelling,Undetermined,,,False,2021/10/09,,,Detroit,48205,,,,,21019793.,,-82.9766267987128,42.4341481928915
-82.9533134891939,42.4183360905354,300,7dec5c3e-7e40-4886-8ca8-515fcb01550b,21-0040308,10871 Lakepointe Street,2021/10/07,2021/10/07,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/08,,,Detroit,48224,,,,,21064983.,,-82.9533134891939,42.4183360905354
-83.006762880856,42.4125715529226,301,78050dfa-3f32-49b9-b0cf-efebf090c237,21-0040396,12020 Conner Street,2021/10/07,2021/10/08,Investigation,Occupied Dwelling,Assessment,,,False,2021/10/08,,,Detroit,48205,,,,,21046344-5,,-83.006762880856,42.4125715529226
-83.0414410232616,42.4163343481011,302,f251287e-34c6-4187-b008-8a81b1b82409,21-0040282,13454 Gable Street,2021/10/07,2021/10/07,Investigation,Occupied Dwelling,Undetermined,,,False,2021/10/07,,,Detroit,48212,,,,,13012314.,,-83.0414410232616,42.4163343481011
